Attack, Defense
0.34375, 0.2
0.3125, 0.17777777777777778
0.3125, 0.15555555555555556
0.3125, 0.2222222222222222
0.40625, 0.15555555555555556
0.28125, 0.1111111111111111
0.40625, 0.15555555555555556
0.375, 0.2
0.34375, 0.26666666666666666
0.35, 0.26666666666666666
0.3375, 0.23555555555555555
0.31875, 0.15555555555555556
0.3625, 0.2088888888888889
0.28125, 0.1688888888888889
0.29375, 0.2
0.375, 0.19111111111111112
0.29375, 0.24444444444444444
0.30625, 0.21333333333333335
0.34375, 0.24444444444444444
0.3, 0.25333333333333335
0.3125, 0.2088888888888889
0.3375, 0.2
0.33125, 0.2311111111111111
0.28125, 0.13333333333333333
0.40625, 0.19111111111111112




0.18328166905770188, 0.12394301059394128
0.15625, 0.13333333333333333
0.1875, 0.1111111111111111
0.25, 0.15555555555555556
0.225, 0.15555555555555556
0.25, 0.06666666666666667
0.25, 0.13333333333333333
0.25, 0.13333333333333333
0.09375, 0.044444444444444446
0.1875, 0.1111111111111111
0.21875, 0.13333333333333333
0.1875, 0.1111111111111111
0.0, 0.0
0.25625, 0.1288888888888889
0.15625, 0.1111111111111111
0.09375, 0.1111111111111111
0.20625, 0.14666666666666667
0.21875, 0.044444444444444446
0.125, 0.10222222222222223
0.15625, 0.044444444444444446
0.21875, 0.15555555555555556
0.1875, 0.15555555555555556
0.15625, 0.1111111111111111
0.21875, 0.15555555555555556
0.09375, 0.13333333333333333
0.1875, 0.13333333333333333
0.15625, 0.044444444444444446
0.03125, 0.022222222222222223
0.25, 0.13333333333333333
0.15625, 0.16
0.25, 0.13333333333333333
0.15625, 0.1111111111111111
0.15625, 0.1111111111111111
0.125, 0.08888888888888889
0.1875, 0.13333333333333333
0.15625, 0.12
0.2875, 0.08
0.09375, 0.15555555555555556
0.25, 0.15555555555555556
0.125, 0.13333333333333333
0.0625, 0.06666666666666667
0.1125, 0.19111111111111112
0.25, 0.15555555555555556
0.125, 0.16
0.15625, 0.13333333333333333
0.15, 0.17777777777777778
0.15625, 0.16444444444444445
0.1875, 0.17777777777777778
0.125, 0.17777777777777778
0.0, 0.0
0.125, 0.17777777777777778
0.15625, 0.15555555555555556
0.25, 0.15555555555555556
0.19375, 0.14666666666666667
0.1875, 0.15555555555555556
0.20625, 0.1511111111111111
0.20625, 0.12444444444444444
0.15625, 0.13333333333333333




0.6483677508818655, 0.25535158002315594
0.625, 0.24444444444444444
0.59375, 0.28888888888888886
0.625, 0.26666666666666666
0.59375, 0.28888888888888886
0.65625, 0.28888888888888886
0.71875, 0.21333333333333335
0.625, 0.26666666666666666
0.65625, 0.26666666666666666
0.71875, 0.28888888888888886
0.59375, 0.24444444444444444
0.71875, 0.24444444444444444
0.71875, 0.15555555555555556
0.59375, 0.28888888888888886
0.59375, 0.17777777777777778
0.6875, 0.24444444444444444
0.6875, 0.24444444444444444
0.59375, 0.24444444444444444
0.6875, 0.26666666666666666
0.61875, 0.29333333333333333
0.71875, 0.28888888888888886
0.75, 0.15555555555555556
0.625, 0.2222222222222222
0.59375, 0.27111111111111114
0.75, 0.2088888888888889
0.65625, 0.28888888888888886
0.63125, 0.26666666666666666
0.71875, 0.26666666666666666
0.7375, 0.26666666666666666
0.58125, 0.2577777777777778
0.58125, 0.2577777777777778
0.58125, 0.2577777777777778
0.59375, 0.2577777777777778
0.66875, 0.17777777777777778
0.625, 0.24444444444444444
0.59375, 0.28888888888888886
0.7, 0.28888888888888886
0.75, 0.24444444444444444
0.6875, 0.28888888888888886
0.6875, 0.28888888888888886
0.59375, 0.25333333333333335
0.59375, 0.28888888888888886
0.65625, 0.24444444444444444




0.6347223251162303, 0.3491356990965158
0.60625, 0.32
0.65625, 0.3333333333333333
0.625, 0.3111111111111111
0.625, 0.37777777777777777
0.625, 0.3288888888888889
0.65625, 0.3333333333333333
0.59375, 0.37777777777777777
0.65625, 0.37777777777777777
0.59375, 0.3333333333333333
0.625, 0.3111111111111111
0.6875, 0.35555555555555557
0.65625, 0.37777777777777777
0.59375, 0.3333333333333333
0.59375, 0.37777777777777777
0.59375, 0.29777777777777775
0.59375, 0.35555555555555557
0.65625, 0.37777777777777777
0.6875, 0.3333333333333333
0.625, 0.35555555555555557
0.59375, 0.35555555555555557
0.6125, 0.3333333333333333
0.59375, 0.37333333333333335
0.7, 0.3333333333333333
0.6875, 0.3333333333333333
0.65625, 0.3333333333333333
0.65625, 0.4
0.625, 0.37777777777777777
0.65625, 0.31555555555555553




0.542467491163132, 0.6475986836059958
0.5625, 0.7777777777777778
0.53125, 0.6
0.5, 0.8666666666666667
0.46875, 0.6
0.53125, 0.5555555555555556
0.53125, 0.6
0.65625, 0.7777777777777778
0.5, 0.6
0.53125, 0.5555555555555556
0.59375, 0.8666666666666667
0.4375, 0.6444444444444445
0.59375, 0.5777777777777777
0.4375, 0.5555555555555556
0.55625, 0.56
0.53125, 0.5511111111111111
0.65625, 0.6444444444444445
0.7, 0.7955555555555556
0.59375, 0.6444444444444445




0.7869718156700942, 0.3470443625375566
0.78125, 0.3333333333333333
0.75, 0.4222222222222222
0.75, 0.3288888888888889
0.78125, 0.24444444444444444
0.80625, 0.4
0.71875, 0.3111111111111111
0.78125, 0.4222222222222222
0.75, 0.3111111111111111
0.78125, 0.3111111111111111
0.78125, 0.37777777777777777
0.78125, 0.3333333333333333
0.96875, 0.4222222222222222
0.71875, 0.35555555555555557
0.75, 0.4222222222222222
0.78125, 0.24444444444444444
0.8125, 0.3333333333333333
0.90625, 0.37777777777777777
0.90625, 0.2
0.71875, 0.3288888888888889
1.0, 0.24444444444444444
0.78125, 0.4
0.7375, 0.27555555555555555
0.78125, 0.3333333333333333
0.75, 0.26666666666666666
0.75, 0.28888888888888886
0.71875, 0.4222222222222222
0.71875, 0.4222222222222222
0.8125, 0.24444444444444444
0.84375, 0.4
0.75, 0.3111111111111111
0.84375, 0.2222222222222222
0.84375, 0.26666666666666666
0.8875, 0.37777777777777777
0.71875, 0.37777777777777777
0.74375, 0.3333333333333333
0.75, 0.4222222222222222
0.7375, 0.3111111111111111
0.775, 0.37777777777777777
0.71875, 0.4222222222222222
0.75, 0.37777777777777777
0.78125, 0.37777777777777777
0.71875, 0.4
0.74375, 0.3244444444444444
0.7875, 0.4
0.7875, 0.4




0.4963381185535911, 0.1918914199533849
0.53125, 0.15555555555555556
0.475, 0.24444444444444444
0.53125, 0.2222222222222222
0.46875, 0.2
0.46875, 0.13333333333333333
0.46875, 0.2
0.4375, 0.13333333333333333
0.53125, 0.2
0.5, 0.2222222222222222
0.5, 0.17777777777777778
0.46875, 0.2
0.4875, 0.2311111111111111
0.5625, 0.2311111111111111
0.5, 0.16444444444444445
0.41875, 0.19111111111111112
0.46875, 0.2
0.5625, 0.2222222222222222
0.46875, 0.2
0.53125, 0.2
0.4375, 0.14222222222222222
0.5, 0.24444444444444444
0.5, 0.24444444444444444
0.53125, 0.17777777777777778
0.53125, 0.17777777777777778
0.53125, 0.06666666666666667
0.53125, 0.17777777777777778
0.5, 0.15555555555555556
0.5625, 0.2
0.4375, 0.13333333333333333
0.45625, 0.2088888888888889
0.4375, 0.2
0.5, 0.24444444444444444
0.5, 0.20444444444444446
0.5, 0.19555555555555557
0.55625, 0.2
0.46875, 0.17333333333333334
0.5, 0.15555555555555556
0.55, 0.2222222222222222
0.51875, 0.2
0.5, 0.15555555555555556
0.46875, 0.2222222222222222
0.48125, 0.17777777777777778
0.53125, 0.17777777777777778
0.4375, 0.17777777777777778
0.5125, 0.24444444444444444
0.5, 0.2
0.43125, 0.2
0.4875, 0.2
0.5, 0.2222222222222222
0.4375, 0.21333333333333335




0.2579588131608865, 0.642818704292173
0.25, 0.6888888888888889
0.34375, 0.5333333333333333
0.03125, 1.0
0.28125, 0.5111111111111111
0.25, 0.5777777777777777
0.23125, 0.5022222222222222
0.29375, 0.7244444444444444
0.3125, 0.6222222222222222
0.28125, 0.6222222222222222
0.28125, 0.6444444444444445
0.28125, 0.6444444444444445




0.4427508209494418, 0.4086217488943839
0.4875, 0.4222222222222222
0.4375, 0.35555555555555557
0.46875, 0.35555555555555557
0.46875, 0.4222222222222222
0.4375, 0.4666666666666667
0.375, 0.4222222222222222
0.46875, 0.4666666666666667
0.375, 0.4
0.5, 0.4
0.375, 0.4
0.4375, 0.35555555555555557
0.46875, 0.37777777777777777
0.5, 0.4222222222222222
0.48125, 0.4222222222222222
0.4375, 0.35555555555555557
0.46875, 0.4
0.375, 0.4666666666666667
0.4375, 0.4444444444444444
0.46875, 0.37777777777777777
0.46875, 0.4444444444444444
0.4375, 0.4888888888888889
0.40625, 0.4222222222222222
0.40625, 0.37777777777777777
0.40625, 0.4444444444444444
0.475, 0.4088888888888889
0.40625, 0.5555555555555556
0.46875, 0.37777777777777777
0.49375, 0.4444444444444444
0.4375, 0.4222222222222222
0.46875, 0.37777777777777777
0.46875, 0.4311111111111111
0.44375, 0.3511111111111111
0.46875, 0.4
0.40625, 0.4888888888888889
0.5, 0.4
0.44375, 0.36
0.34375, 0.4666666666666667
0.40625, 0.5111111111111111
0.4375, 0.4
0.4375, 0.35555555555555557
0.3875, 0.35555555555555557
0.45625, 0.43555555555555553
0.46875, 0.4
0.375, 0.4444444444444444
0.41875, 0.37777777777777777
0.45625, 0.4
0.46875, 0.4222222222222222
0.46875, 0.36
0.4375, 0.37777777777777777
0.425, 0.3688888888888889
0.46875, 0.38222222222222224
0.4, 0.35555555555555557




0.42868848179974944, 0.28384566060239713
0.46875, 0.3111111111111111
0.35625, 0.27555555555555555
0.41875, 0.2311111111111111
0.40625, 0.3022222222222222
0.44375, 0.3111111111111111
0.46875, 0.28888888888888886
0.375, 0.28888888888888886
0.40625, 0.2222222222222222
0.40625, 0.24444444444444444
0.375, 0.26666666666666666
0.40625, 0.26666666666666666
0.375, 0.26666666666666666
0.40625, 0.3333333333333333
0.425, 0.28888888888888886
0.3875, 0.24444444444444444
0.375, 0.26222222222222225
0.46875, 0.3333333333333333
0.44375, 0.26222222222222225
0.4375, 0.28888888888888886
0.4375, 0.3111111111111111
0.40625, 0.2222222222222222
0.4375, 0.2222222222222222
0.4375, 0.3333333333333333
0.46875, 0.26666666666666666
0.40625, 0.28888888888888886
0.40625, 0.24888888888888888
0.40625, 0.28888888888888886
0.375, 0.26666666666666666
0.46875, 0.3333333333333333
0.375, 0.26666666666666666
0.4375, 0.3111111111111111
0.4375, 0.24444444444444444
0.425, 0.2222222222222222
0.425, 0.3466666666666667
0.45625, 0.3022222222222222
0.46875, 0.26666666666666666
0.40625, 0.28888888888888886
0.39375, 0.3466666666666667
0.46875, 0.3333333333333333
0.4375, 0.24444444444444444
0.39375, 0.26222222222222225
0.38125, 0.28
0.40625, 0.26666666666666666
0.48125, 0.26222222222222225
0.41875, 0.3244444444444444
0.4, 0.31555555555555553
0.46875, 0.28888888888888886
0.46875, 0.28888888888888886
0.46875, 0.3333333333333333
0.4375, 0.24444444444444444
0.46875, 0.26666666666666666
0.45, 0.25333333333333335
0.4375, 0.28888888888888886
0.375, 0.3111111111111111
0.375, 0.26666666666666666
0.4375, 0.24444444444444444
0.4375, 0.3333333333333333
0.45, 0.24444444444444444
0.4375, 0.3111111111111111
0.45, 0.32
0.4, 0.29777777777777775
0.425, 0.2222222222222222
0.475, 0.29333333333333333
0.39375, 0.29777777777777775
0.375, 0.28
0.48125, 0.25333333333333335
0.46875, 0.24444444444444444
0.41875, 0.29777777777777775
0.45, 0.29777777777777775
0.375, 0.26666666666666666
0.38125, 0.28888888888888886
0.40625, 0.3333333333333333




0.7687464165040659, 0.5325297483678331
0.71875, 0.5555555555555556
0.78125, 0.4888888888888889
0.78125, 0.5111111111111111
0.71875, 0.5111111111111111
0.80625, 0.4666666666666667
0.8125, 0.5555555555555556
0.90625, 0.6
0.84375, 0.5555555555555556
0.71875, 0.5111111111111111
0.96875, 0.4666666666666667
0.71875, 0.5111111111111111
0.8125, 0.5555555555555556
0.8125, 0.4444444444444444
0.90625, 0.5111111111111111
0.725, 0.5066666666666667




